date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:58	53462/53462	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2020:15:08%20GMT	https://smoothwan.discourse.group/t/wireguard-for-all-clients-working-but-cant-access-luci/94	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/wireguard-for-all-clients-working-but-cant-access-luci/94.html	(from https://smoothwan.discourse.group/c/development/2)
20:49:58	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:49:58%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/johhen/25/92_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/johhen/25/92_2.83.delayed	(from https://smoothwan.discourse.group/c/development/2)
20:49:58	597/597	---M--	200	added ('OK')	image/jpeg	etag:%22929e224be55bfbc1628782e2e01be677%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/johhen/24/92_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/johhen/24/92_2.jpg	(from https://smoothwan.discourse.group/c/development/2)
20:49:59	51140/51140	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20May%202023%2002:28:06%20GMT	https://smoothwan.discourse.group/t/slate-ax-speedify-throughput-test-result-by-amos-discord/17	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/slate-ax-speedify-throughput-test-result-by-amos-discord/17.html	(from https://smoothwan.discourse.group/c/development/2)
20:50:00	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:00%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/clemiiiii/25/32_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/clemiiiii/25/32_2.86.delayed	(from https://smoothwan.discourse.group/c/development/2)
20:50:00	380/380	---M--	200	added ('OK')	image/png	etag:%229b07fc07f32bf7f354a82e8a023c73e6%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/clemiiiii/24/32_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/clemiiiii/24/32_2.png	(from https://smoothwan.discourse.group/c/development/2)
20:50:01	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:01%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/thumper/25/50_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/thumper/25/50_2.88.delayed	(from https://smoothwan.discourse.group/c/development/2)
20:50:01	568/568	---M--	200	added ('OK')	image/jpeg	etag:%222b15695b7ddd979cc25910f84fe261c4%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/thumper/24/50_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/thumper/24/50_2.jpg	(from https://smoothwan.discourse.group/c/development/2)
20:50:02	35127/35127	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Apr%202023%2002:36:05%20GMT	https://smoothwan.discourse.group/t/fast-com-netflix-questions/46	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/fast-com-netflix-questions/46.html	(from https://smoothwan.discourse.group/c/development/2)
20:50:03	23062/23062	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Apr%202023%2001:26:12%20GMT	https://smoothwan.discourse.group/t/is-the-smoothwan-image-for-rpi-4-work-for-rpi-cm4-as-well/37	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/is-the-smoothwan-image-for-rpi-4-work-for-rpi-cm4-as-well/37.html	(from https://smoothwan.discourse.group/c/development/2)
20:50:03	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:04%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/klloh/25/46_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/klloh/25/46_2.8c.delayed	(from https://smoothwan.discourse.group/c/development/2)
20:50:04	336/336	---M--	200	added ('OK')	image/png	etag:%2274e897f649ed90d0684e00ef5f377f58%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/klloh/24/46_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/klloh/24/46_2.png	(from https://smoothwan.discourse.group/c/development/2)
20:50:05	24545/24545	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Mar%202023%2002:50:12%20GMT	https://smoothwan.discourse.group/t/openssh-sftp-server-package/24	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/openssh-sftp-server-package/24.html	(from https://smoothwan.discourse.group/c/development/2)
20:50:05	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:05%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/webmasterkai/25/28_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/webmasterkai/25/28_2.8f.delayed	(from https://smoothwan.discourse.group/c/development/2)
20:50:05	610/610	---M--	200	added ('OK')	image/jpeg	etag:%22b634b797f324e47424aeeffab8a739a4%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/webmasterkai/24/28_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/webmasterkai/24/28_2.jpg	(from https://smoothwan.discourse.group/c/development/2)
20:50:06	10411/10411	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:06%20GMT	https://smoothwan.discourse.group/about	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/about.html	(from https://smoothwan.discourse.group/tos)
20:50:07	16512/16512	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:07%20GMT	https://smoothwan.discourse.group/faq	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/faq.html	(from https://smoothwan.discourse.group/tos)
20:50:07	1190/1190	---M--	200	added ('OK')	image/png	etag:%22c749be6d7f2c52004360b92a5604b8d5%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/999ecd27ce1081679a496e1c20889bba79bdc5e8.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/999ecd27ce1081679a496e1c20889bba79bdc5e8.png	(from https://smoothwan.discourse.group/tos)
20:50:08	17295/17295	---M--	200	added ('OK')	image/png	etag:%22541d6d7779f7ab8fbe5628cf9610a545%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecc92a52ee7353e03d5c0d1ea6521ce4541d9c25_2_500x500.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/ecc92a52ee7353e03d5c0d1ea6521ce4541d9c25_2_500x500.png	(from https://smoothwan.discourse.group/tos)
20:50:09	1338/1338	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:09%20GMT	https://smoothwan.discourse.group/t/about-the-announcements-category/13.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/about-the-announcements-category/13.rss	(from https://smoothwan.discourse.group/t/about-the-announcements-category/13)
20:50:09	92506/92506	---M--	200	added ('OK')	image/png	etag:%228c0c12f03a81523247ccfa5f7c4cbbd6%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/6375c8796e6998ed686c6f7039ade6edea006f54.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/6375c8796e6998ed686c6f7039ade6edea006f54.png	(from https://smoothwan.discourse.group/t/about-the-announcements-category/13)
20:50:10	3568/3568	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:10%20GMT	https://smoothwan.discourse.group/t/project-sunset-announcement/173.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/project-sunset-announcement/173.rss	(from https://smoothwan.discourse.group/t/project-sunset-announcement/173)
20:50:10	1376/1376	---M--	200	added ('OK')	image/png	etag:%22617a37d3-560%22	https://emoji.discourse-cdn.com/twitter/tada.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/tadae5bf.png	(from https://smoothwan.discourse.group/t/project-sunset-announcement/173)
20:50:10	1012/1012	---M--	200	added ('OK')	image/png	etag:%22617a37d3-3f4%22	https://emoji.discourse-cdn.com/twitter/parrot.png?v=12	C:/Users/user/Desktop/sm/smoothwan-forum/emoji.discourse-cdn.com/twitter/parrote5bf.png	(from https://smoothwan.discourse.group/t/project-sunset-announcement/173)
20:50:11	2127/2127	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:12%20GMT	https://smoothwan.discourse.group/t/speedify-now-supports-openwrt-officially/172.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/speedify-now-supports-openwrt-officially/172.rss	(from https://smoothwan.discourse.group/t/speedify-now-supports-openwrt-officially/172)
20:50:12	10104/10104	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:12%20GMT	https://smoothwan.discourse.group/tag/psa?match_all_tags=true&page=1&tags%5B%5D=psa	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/tag/psad452.html	(from https://smoothwan.discourse.group/tag/psa)
20:50:13	10216/10216	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:13%20GMT	https://smoothwan.discourse.group/tag/performance?match_all_tags=true&page=1&tags%5B%5D=performance	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/tag/performance09ff.html	(from https://smoothwan.discourse.group/tag/performance)
20:50:14	10160/10160	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:14%20GMT	https://smoothwan.discourse.group/tag/openwrt?match_all_tags=true&page=1&tags%5B%5D=openwrt	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/tag/openwrt1d04.html	(from https://smoothwan.discourse.group/tag/openwrt)
20:50:14	2479/2479	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:15%20GMT	https://smoothwan.discourse.group/t/installing-speedify-on-any-openwrt-capable-router-unofficially/119.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/installing-speedify-on-any-openwrt-capable-router-unofficially/119.rss	(from https://smoothwan.discourse.group/t/installing-speedify-on-any-openwrt-capable-router-unofficially/119)
20:50:15	38962/38962	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20May%202023%2021:55:54%20GMT	https://smoothwan.discourse.group/t/would-smootwan-run-on-nanopi-r6s/63	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/would-smootwan-run-on-nanopi-r6s/63.html	(from https://smoothwan.discourse.group/t/installing-speedify-on-any-openwrt-capable-router-unofficially/119)
20:50:16	3101/3101	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:16%20GMT	https://smoothwan.discourse.group/t/tethering-is-now-easier-on-ios-android-with-pair-share-in-speedify-14/95.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/tethering-is-now-easier-on-ios-android-with-pair-share-in-speedify-14/95.rss	(from https://smoothwan.discourse.group/t/tethering-is-now-easier-on-ios-android-with-pair-share-in-speedify-14/95)
20:50:17	22994/22994	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2004:45:50%20GMT	https://smoothwan.discourse.group/t/wireless-is-not-associated/77	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/wireless-is-not-associated/77.html	(from https://smoothwan.discourse.group/t/tethering-is-now-easier-on-ios-android-with-pair-share-in-speedify-14/95)
20:50:17	10188/10188	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:18%20GMT	https://smoothwan.discourse.group/tag/pairshare?match_all_tags=true&page=1&tags%5B%5D=pairshare	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/tag/pairsharecd23.html	(from https://smoothwan.discourse.group/tag/pairshare)
20:50:18	2305/2305	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:18%20GMT	https://smoothwan.discourse.group/t/psa-device-limit-exceeded-account-issue-for-users-on-version-0-99-9-hf5/85.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/psa-device-limit-exceeded-account-issue-for-users-on-version-0-99-9-hf5/85.rss	(from https://smoothwan.discourse.group/t/psa-device-limit-exceeded-account-issue-for-users-on-version-0-99-9-hf5/85)
20:50:19	25820/25820	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2001:26:18%20GMT	https://smoothwan.discourse.group/t/speedify-ui-not-working/98	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/speedify-ui-not-working/98.html	(from https://smoothwan.discourse.group/t/psa-device-limit-exceeded-account-issue-for-users-on-version-0-99-9-hf5/85)
20:50:20	1349/1349	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:20%20GMT	https://smoothwan.discourse.group/t/proxmox-setup-example/78.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/proxmox-setup-example/78.rss	(from https://smoothwan.discourse.group/t/proxmox-setup-example/78)
20:50:20	23619/23619	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2015:29:10%20GMT	https://smoothwan.discourse.group/t/recommended-method-for-installing-on-proxmox/25	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/recommended-method-for-installing-on-proxmox/25.html	(from https://smoothwan.discourse.group/t/proxmox-setup-example/78)
20:50:21	22305/22305	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Apr%202023%2015:54:15%20GMT	https://smoothwan.discourse.group/t/firewall-wan-input-should-be-reject-but-default-was-accept/58	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/firewall-wan-input-should-be-reject-but-default-was-accept/58.html	(from https://smoothwan.discourse.group/t/proxmox-setup-example/78)
20:50:22	1707/1707	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:22%20GMT	https://smoothwan.discourse.group/t/updated-bypass-speedify-vpn-over-vpn-guides/48.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/updated-bypass-speedify-vpn-over-vpn-guides/48.rss	(from https://smoothwan.discourse.group/t/updated-bypass-speedify-vpn-over-vpn-guides/48)
20:50:23	3077/3077	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:23%20GMT	https://smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43.rss	(from https://smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43)
20:50:23	29416/29416	---M--	200	added ('OK')	image/png	etag:%226d4b803393835734dfb1cd532f9c565f%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/64c65312f42443814a4f0f507076b1d04422bb8b_2_1024x512.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/64c65312f42443814a4f0f507076b1d04422bb8b_2_1024x512.png	(from https://smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43)
20:50:24	48568/48568	---M--	200	added ('OK')	image/png	etag:%22f938bd1b02f9484199c1f3b3ca19982f%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/64c65312f42443814a4f0f507076b1d04422bb8b.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/64c65312f42443814a4f0f507076b1d04422bb8b.png	(from https://smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43)
20:50:24	17919/17919	---M--	200	added ('OK')	image/png	etag:%2237c3fb92f01010913efc62da3f3a1168%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/64c65312f42443814a4f0f507076b1d04422bb8b_2_690x345.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/64c65312f42443814a4f0f507076b1d04422bb8b_2_690x345.png	(from https://smoothwan.discourse.group/t/release-smoothwan-0-99-9-hf5-smoothwan-smoothwan/43)
20:50:25	1782/1782	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:25%20GMT	https://smoothwan.discourse.group/t/psa-unable-to-sign-in-speedify-ui-with-no-error-provided/16.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/psa-unable-to-sign-in-speedify-ui-with-no-error-provided/16.rss	(from https://smoothwan.discourse.group/t/psa-unable-to-sign-in-speedify-ui-with-no-error-provided/16)
20:50:25	2639/2639	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:26%20GMT	https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15.rss	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:26	49985/49985	---M--	200	added ('OK')	image/png	etag:%226ddfa957e3b983b4f73fe93158810412%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b_2_1024x456.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b_2_1024x456.png	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:26	95211/95211	---M--	200	added ('OK')	image/png	etag:%223cc2f00685a6e9c0a9cc198a1599141c%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/original/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b.png	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:27	27657/27657	---M--	200	added ('OK')	image/png	etag:%220b469cc2f4308065cff4f85ec97778b5%22	https://canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b_2_690x307.png	C:/Users/user/Desktop/sm/smoothwan-forum/canada1.discourse-cdn.com/free1/uploads/smoothwan/optimized/1X/a2df1444de2097fc6ea32c6f4d2e73058357862b_2_690x307.png	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:27	37118/37118	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2022:13:26%20GMT	https://smoothwan.discourse.group/t/ethernet-ports-not-allowing-connection-to-the-ui/50	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/ethernet-ports-not-allowing-connection-to-the-ui/50.html	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:28	24309/24309	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Apr%202023%2015:38:41%20GMT	https://smoothwan.discourse.group/t/odd-p2p-popup-bittorrent-not-supported-on-server/59	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/odd-p2p-popup-bittorrent-not-supported-on-server/59.html	(from https://smoothwan.discourse.group/t/psa-fix-agree-and-continue-button-not-visible/15)
20:50:29	1591/1591	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Dec%202024%2017:50:29%20GMT	https://smoothwan.discourse.group/t/view-previous-discussions-at-github/14.rss	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/view-previous-discussions-at-github/14.rss	(from https://smoothwan.discourse.group/t/view-previous-discussions-at-github/14)
20:50:30	34472/34472	---MCZ	200	added ('OK')	application/json	date:Mon,%2009%20Dec%202024%2017:50:30%20GMT	https://smoothwan.discourse.group/c/help/4.json	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/c/help/4.json	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:30	9781/9781	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2017:50:30%20GMT	https://smoothwan.discourse.group/c/help/4?page=2	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/c/help/44658.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:31	59538/59538	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Dec%202023%2006:31:02%20GMT	https://smoothwan.discourse.group/t/v0-99-9-hf4-quectel-rm520n-gl-in-usb-sled/19	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/v0-99-9-hf4-quectel-rm520n-gl-in-usb-sled/19.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:31	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Mon,%2009%20Dec%202024%2017:50:32%20GMT	https://avatars.discourse-cdn.com/v4/letter/g/ce73a5/25.png	C:/Users/user/Desktop/sm/smoothwan-forum/avatars.discourse-cdn.com/v4/letter/g/ce73a5/25.b8.delayed	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:32	25949/25949	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Oct%202023%2019:36:03%20GMT	https://smoothwan.discourse.group/t/mystery-route-123-123-123-123/99	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/mystery-route-123-123-123-123/99.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:33	25970/25970	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202023%2018:46:07%20GMT	https://smoothwan.discourse.group/t/change-ip-of-connectify0-on-flint/93	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/change-ip-of-connectify0-on-flint/93.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:33	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Mon,%2009%20Dec%202024%2017:50:33%20GMT	https://avatars.discourse-cdn.com/v4/letter/r/a88e57/25.png	C:/Users/user/Desktop/sm/smoothwan-forum/avatars.discourse-cdn.com/v4/letter/r/a88e57/25.png	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:34	33689/33689	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2010:19:10%20GMT	https://smoothwan.discourse.group/t/smoothwan-with-gl-a1300-slate-plus/56	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/smoothwan-with-gl-a1300-slate-plus/56.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:34	0/0	---M--	451	error ('Unknown%20error')	text/html	date:Mon,%2009%20Dec%202024%2017:50:34%20GMT	https://avatars.discourse-cdn.com/v4/letter/v/6de8d8/25.png	C:/Users/user/Desktop/sm/smoothwan-forum/avatars.discourse-cdn.com/v4/letter/v/6de8d8/25.png	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:35	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:35%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/suspi/25/116_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/suspi/25/116_2.be.delayed	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:35	569/569	---M--	200	added ('OK')	image/jpeg	etag:%22ea6fbc4ed921b2c3a1ac9997bbe2143f%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/suspi/24/116_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/suspi/24/116_2.jpg	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:36	27774/27774	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20May%202023%2020:51:20%20GMT	https://smoothwan.discourse.group/t/cant-connect-ethernet-modem-on-raspberry-pi-4/69	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/cant-connect-ethernet-modem-on-raspberry-pi-4/69.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2009%20Dec%202024%2017:50:37%20GMT	https://smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/mrdreigon/25/100_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/user_avatar/smoothwan.discourse.group/mrdreigon/25/100_2.c1.delayed	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:37	1448/1448	---M--	200	added ('OK')	image/png	etag:%227610bc256ec7222aaa1fc867bc19bb60%22	https://yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/mrdreigon/24/100_2.png	C:/Users/user/Desktop/sm/smoothwan-forum/yyz2.discourse-cdn.com/free1/user_avatar/smoothwan.discourse.group/mrdreigon/24/100_2.png	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:38	24457/24457	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202023%2005:15:48%20GMT	https://smoothwan.discourse.group/t/port-forward-from-one-wan/66	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/port-forward-from-one-wan/66.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:39	32400/32400	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20May%202023%2016:27:55%20GMT	https://smoothwan.discourse.group/t/choosing-hardware-for-smoothwan-raspberry-pi-4-vs-gl-inet-flint/30	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/choosing-hardware-for-smoothwan-raspberry-pi-4-vs-gl-inet-flint/30.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
20:50:40	32678/32678	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202023%2023:13:36%20GMT	https://smoothwan.discourse.group/t/patch-to-start-support-for-speedify-logs-in-a-specified-location/62	C:/Users/user/Desktop/sm/smoothwan-forum/smoothwan.discourse.group/t/patch-to-start-support-for-speedify-logs-in-a-specified-location/62.html	(from https://smoothwan.discourse.group/c/help/4?page=1)
